1068,"Apartment 3, 18 Synge Street, Portobello, Dublin 8",N/A,N/A,"€1,475 per month"
1069,"Apartment 1, 21 Charleston Road, Ranelagh, Ranelagh, Dublin 6",1 Bed,1 Bath,"€1,382 per month"
1070,"4, 25 North Circular Road, North Circular Road, Dublin 7",3 Bed,1 Bath,"€2,999 per month"
1071,"Apartment 4, 39 Brighton Square, Rathgar, Rathgar, Dublin 6",1 Bed,1 Bath,"€1,576 per month"
1072,"Apartment 10, 157 Clonliffe Road, Drumcondra, Dublin 3",1 Bed,1 Bath,"€1,550 per month"
1073,"Apartment 3 , 63 Beechwood Avenue Lower, Ranelagh, Dublin 6",1 Bed,1 Bath,"€1,995 per month"
1074,"Apartment 11, 47 Grove Park, Rathmines, Dublin 6",N/A,N/A,"€1,300 per month"
1075,"Flat 1 , 55 Richmond Street South, Portobello, Dublin 8",N/A,N/A,"€1,510 per month"
1076,"Rathmines House, *** ALL BILLS INCLUDED ***, Dublin 6",N/A,N/A,"€2,125 per month"
1077,"Apartment 7, 13 Kenilworth Road, Rathmines, Dublin 6",N/A,N/A,"€1,362 per month"
1078,"Apartment 7, 44 Cabra Park, Phibsborough, Dublin 7",N/A,N/A,"€1,550 per month"
1079,"Apartment 4, 27 North Circular Road, North Circular Road, Dublin 7",3 Bed,1 Bath,"€2,999 per month"
1080,"Apartment 1, 39 Brighton Square, Rathgar, Rathgar, Dublin 6",N/A,N/A,"€1,441 per month"
1081,"Rathmines House, *** ALL BILLS INCLUDED ***, Rathmines, Dublin 6",N/A,N/A,"€2,025 per month"
1082,"Apartment  3, 14 Leinster Road, Rathmines, Dublin 6",N/A,N/A,"€1,062 per month"
1083,"Apatrment 4, 44 Cabra Park, Phibsborough, Dublin 7",1 Bed,1 Bath,"€1,800 per month"
1084,"Flat 6, 57 Grosvenor Square, Harold's Cross, Dublin 6",N/A,N/A,"€1,470 per month"
1085,"Apartment  4 , 15 Grove Park, Rathmines, Dublin 6",N/A,N/A,"€1,500 per month"
1086,"Apartment 4 , 47 Grove Park, Rathmines, Dublin 6",N/A,N/A,"€1,300 per month"
1087,"Apartment 6, 23 Leeson Street Upper, Dublin 4",1 Bed,1 Bath,"€1,814 per month"
1088,"Richmond Hill, Rathmines, Ranelagh, Dublin 6",1 Bed,1 Bath,"€1,895 per month"
1089,"139 Rahylin Glebe, Ballybane, Merlin, Co. Galway",4 Bed,1 Bath,"€3,000 per month"
1090,"17 Raglan Road, Dublin 4, Ballsbridge, Dublin 4",5 Bed,7 Bath,"€16,300 per month"
1091,"64 Clay Farm Drive, Dublin 18, Leopardstown, Dublin 18",4 Bed,3 Bath,"€4,200 per month"
1092,"Apartment 34, Talbot Hall, Thornleigh Road, Thornleigh, Swords, Co. Dublin",4 Bed,2 Bath,"€3,500 per month"
1093,"Apartment 3, 16 Magennis Place, Dublin 2",1 Bed,1 Bath,"€2,030 per month"
1094,"Highpark Valentia parade , Dublin 7",3 Bed,4 Bath,"€3,150 per month"
1095,"Apartment 31, Tivoli Woods, Tivoli, Co. Cork",2 Bed,2 Bath,"€2,200 per month"
1096,"GAIGUE, Ballinamuck, Co. Longford",4 Bed,4 Bath,"€2,350 per month"
1097,"Charles Street Great, Dublin 1",4 Bed,3 Bath,"€4,550 per month"
1098,"Mountjoy Square North, Dublin 1",1 Bed,1 Bath,"€1,850 per month"
1099,"Luttrellstown Grove, Castleknock, Castleknock, Dublin 15",3 Bed,1 Bath,"€2,621 per month"
1100,"Apartment 3 ,The Square, Rathdowney, Rathdowney, Co. Laois",1 Bed,1 Bath,"€1,100 per month"
1101,"Broomfield, Malahide, Co. Dublin",1 Bed,1 Bath,"€2,350 per month"
1102,"156 Hampton Cove, Balbriggan, Balbriggan, Co. Dublin",6 Bed,3 Bath,"€3,800 per month"
1103,"Curragh Birin, Castletroy, Castletroy, Co. Limerick",5 Bed,3 Bath,"€3,800 per month"
1104,"Apartment 4, 16 Upper Cecil Street, Limerick City Centre",N/A,N/A,€850 per month
1105,"Cloneen, Clonmel, Cloneen, Co. Tipperary",4 Bed,2 Bath,"€1,500 per month"
1106,"3 Meadowlands Lane, Broomfield, Midleton, Co. Cork",4 Bed,3 Bath,"€2,255 per month"
1107,"Lios Árda, Minister'S Cross, Model Farm Road, Co. Cork",3 Bed,2 Bath,"€2,950 per month"
1108,"Highfield House, Highfield West, Western Road, Co. Cork",7 Bed,4 Bath,"€6,500 per month"
1109,"19 Longshore Avenue, Jacob's Island, Mahon, Co. Cork",5 Bed,3 Bath,"€4,200 per month"
1110,"4 The Drive, Harbour Heights, Passage West, Co. Cork",2 Bed,2 Bath,"€2,450 per month"
1111,"71 Home Villas, Dublin 4, Donnybrook, Dublin 4",2 Bed,2 Bath,"€3,000 per month"
1112,"Bundoran, Co. Donegal, Manger, Co. Donegal",4 Bed,3 Bath,"€1,350 per month"
1113,"Ballintra, Ballintra, Co. Donegal",1 Bed,1 Bath,"€1,000 per month"
1114,"32 Elton Court, Leixlip, Co. Kildare",3 Bed,1 Bath,"€1,900 per month"
1115,"16 Tone Avenue, Mervue, Mervue, Co. Galway",4 Bed,2 Bath,"€2,900 per month"
1116,"Grange, Corrandulla, Corrandulla, Co. Galway",4 Bed,2 Bath,"€2,300 per month"
1117,"99 The Elms, Mount Merrion Avenue, Blackrock, Stillorgan, Co. Dublin",2 Bed,1 Bath,"€2,200 per month"
1118,"Clos Na Feirme, Clonbur, Co. Galway",3 Bed,4 Bath,"€1,500 per month"
1119,"Clonliffe Road, Dublin 3, Ballybough, Dublin 3",3 Bed,1 Bath,"€2,525 per month"
1120,"Ros Ard, Cappagh Road, Galway, Knocknacarra, Co. Galway",3 Bed,2 Bath,"€2,000 per month"
1121,"Apartment 9, Newtown Park House, Newtown, Co. Waterford",1 Bed,1 Bath,"€1,550 per month"
1122,"Ballynooney, Mullinavat, Lukeswell, Co. Kilkenny",5 Bed,2 Bath,"€1,529 per month"
1123,"Apartment 7, Block 1, Seamount, Booterstown, Co. Dublin",2 Bed,2 Bath,"€1,969 per month"
1124,"115 Kilmacud Road Lower, Stillorgan, Co. Dublin",3 Bed,1 Bath,"€2,795 per month"
1125,"Raglan Hall, Clyde Road, Donnybrook, Dublin 4",2 Bed,1 Bath,"€3,500 per month"
1126,"11 Clay Farm Avenue, Dublin 18, Leopardstown, Dublin 18",3 Bed,3 Bath,"€3,500 per month"
1127,"7 Fairhaven, Churchview Road, Glenageary, Co. Dublin",4 Bed,4 Bath,"€3,469 per month"
1128,"Sans Soucis, 82a Eglinton Road, Dublin 4",4 Bed,3 Bath,"€4,120 per month"
1129,"13 Spencer Villas, Glenageary, Glasthule, Co. Dublin",4 Bed,4 Bath,"€8,315 per month"
1130,"Apartment 30, Sanderling, Thornwood, Booterstown Avenue, Booterstown, Booterstown, Co. Dublin",2 Bed,2 Bath,"€2,524 per month"
1131,"13 Sweetman House, Stapolin Avenue, Baldoyle, Dublin 13",2 Bed,1 Bath,"€2,244 per month"
1132,"Apartment 1 , The Millhouse, The Steelworks, Dublin 1",2 Bed,2 Bath,"€2,500 per month"
1133,",Mount Kennett Apartments,Mount Kennett Place,Dock Road,Limerick, Limerick City Centre",2 Bed,2 Bath,"€2,500 per month"
1134,"Taylors Lane, Rathfarnham, Dublin 14",1 Bed,1 Bath,"€1,450 per month"
1135,"37 The Dargle, Prospect Hill, Finglas, Dublin 11",1 Bed,1 Bath,"€1,635 per month"
1136,"The Mill Lodge, Ballinderry, Nenagh, Ballinderry, Co. Tipperary",4 Bed,3 Bath,"€1,600 per month"
1137,"Ballymacegan, Lorrha, Portland, Co. Tipperary",4 Bed,3 Bath,"€2,500 per month"
1138,"19 Latchford Close, Castaheany, Ongar, Dublin 15",2 Bed,3 Bath,"€2,600 per month"
1139,"24 Leeson Park, Ranelagh, Dublin 6",4 Bed,3 Bath,"€6,000 per month"
1140,"6A Merrion Road, Ballsbridge, Dublin 4",2 Bed,1 Bath,"€3,200 per month"
1141,"Shrewsbury Square, Ballsbridge, Dublin 4",2 Bed,2 Bath,"€3,018 per month"
1142,"23 Cherry House, Mespil Estate, Ballsbridge, Dublin 4",N/A,N/A,"€1,995 per month"
1143,"Apartment 30, Cloghgarret Abbey, Kildare, Co. Kildare",1 Bed,1 Bath,"€1,600 per month"
1144,"3 Lee Court, Lee Road",4 Bed,3 Bath,"€3,200 per month"
1145,"Ashfield, Royal Oak Road, Bagenalstown, Co. Carlow",2 Bed,1 Bath,"€1,500 per month"
1146,"Ballynalty, Ower, Glencorrib, Co. Mayo",5 Bed,4 Bath,"€3,000 per month"
1147,"Corn Mill, Distillery Road, Drumcondra, Dublin 3",2 Bed,2 Bath,"€2,650 per month"
1148,"Cranny`s Lodge, Rosslare Harbour, Co. Wexford",7 Bed,9 Bath,"€1,500 per week"
1149,"The Oaks, Blackabbey Road, Adare, Co. Limerick",2 Bed,2 Bath,"€2,600 per month"
1150,"Merval Drive, Clareview, Co. Limerick",3 Bed,1 Bath,"€2,500 per month"
1151,"Tarling House, Ballykinlalee, Newport, Co. Tipperary",4 Bed,3 Bath,"€2,200 per month"
1152,"Castlegrange, Ballycummin Road, Raheen, Co. Limerick",2 Bed,1 Bath,"€2,200 per month"
1153,"Apartment, The Lighthouse, The Crescent, Malahide, Co. Dublin",2 Bed,2 Bath,"€2,434 per month"
1154,"Castlemanor Ballymakenny rd Drogheda Co. Louth, Townley Hall, Co. Louth",3 Bed,3 Bath,"€2,350 per month"
1155,"Victoria Street, Dublin 8, Portobello, Dublin 8",1 Bed,1 Bath,"€1,900 per month"
1156,"2 bed house in North Docklands, Dublin 3, Ballybough, Dublin 3",2 Bed,1 Bath,"€2,600 per month"
1157,"Castlegrove East , Castlebar, Co. Mayo",3 Bed,3 Bath,"€1,600 per month"
1158,"Coolartragh, Clontibret, Co. Monaghan",3 Bed,1 Bath,"€1,100 per month"
1159,"Front Strand, Youghal, Co. Cork / Main Street , Youghal, Co. Cork",2 Bed,1 Bath,"€1,500 per month"
1160,"City Centre Apartment , Limerick City Centre",2 Bed,2 Bath,"€2,400 per month"
1161,"Corbally, Newbridge, Athgarvan, Co. Kildare",1 Bed,1 Bath,"€1,350 per month"
1162,"Hampton Wood, St. Margarets Road, Finglas, Dublin 11",1 Bed,1 Bath,"€2,000 per month"
1163,"The Elms, Roselee, Mooncoin, Mooncoin, Co. Kilkenny",3 Bed,3 Bath,"€1,850 per month"
1164,"Mullingar, Co. Westmeath, Mullingar, Co. Westmeath",1 Bed,2 Bath,"€1,400 per month"
1165,"St Endas Rd, Shantalla, Shantalla, Co. Galway",2 Bed,2 Bath,"€2,700 per month"
1166,"22 Athlumney Villas, Dublin 6, Ranelagh, Dublin 6",2 Bed,1 Bath,"€2,700 per month"
1167,"Longboat Quay South, Hanover Quay, Dublin 2",3 Bed,3 Bath,"€4,000 per month"
1168,"Crann Nua, Portarlington, Co. Laois",3 Bed,2 Bath,"€2,000 per month"
1169,"37 Rathdown Drive, Dublin 6w, Terenure, Dublin 6W",3 Bed,3 Bath,"€4,750 per month"
1170,"A82 , Oldcastle, Co. Meath",N/A,N/A,€800 per month
1171,"Hawthorn Village,Castlebar,Co. Mayo, Castlebar, Co. Mayo",4 Bed,4 Bath,"€2,000 per month"
1172,"Apartment - An Crannog, Kingscourt Road, Carrickmacross, Co. Monaghan",2 Bed,1 Bath,"€1,400 per month"
1173,"Clifden Court, Ellis Quay, Dublin 7",2 Bed,1 Bath,"€2,300 per month"
1174,"Pembroke Court, Rahoon, Co. Galway",2 Bed,2 Bath,"€1,690 per month"
1175,"Oakdale 46, Athlone, Co. Roscommon",4 Bed,2 Bath,"€1,840 per month"
1176,"92 Réileán, Roscam, Rosshill, Co. Galway",4 Bed,3 Bath,"€3,000 per month"
1177,"Apartment 2, Waterloo Way, Wexford Town, Co. Wexford",2 Bed,2 Bath,"€1,300 per month"
1178,"25 Rian Luachra, Ballybane, Ballybane, Co. Galway",3 Bed,2 Bath,"€1,865 per month"
1179,"North Circular Road,Dublin 7, North Circular Road, Dublin 7",N/A,N/A,"€1,200 per month"
1180,"Clyde Court, Clyde Road, Dublin 4, Donnybrook, Dublin 4",2 Bed,1 Bath,"€3,450 per month"
1181,"Riverside Apartment, John Street, Ardee, Co. Louth",2 Bed,1 Bath,"€1,011 per month"
1182,"Clontarf Road, Dublin 3, Fairview, Dublin 3",1 Bed,3 Bath,"€1,500 per month"
1183,"Coast Road, Blackrock, Co. Louth",3 Bed,2 Bath,"€2,600 per month"
1184,"Huntstown Glen , Hartstown, Dublin 15",1 Bed,1 Bath,"€1,100 per month"
1185,"2 Saint Columba's Terrace, High Road, Letterkenny, Co. Donegal",2 Bed,1 Bath,"€1,500 per month"
1186,"Woodbrook Crescent, Castleknock, Dublin 15",2 Bed,2 Bath,"€2,400 per month"
1187,"Cherrywood Park, Grange Castle, Co. Dublin",2 Bed,1 Bath,"€2,119 per month"
1188,"Bealing Wood, Blanchardstown, Dublin 15",2 Bed,1 Bath,"€2,094 per month"
1189,"Whitestown Avenue, Blanchardstown, Dublin 15",3 Bed,1 Bath,"€1,963 per month"
1190,"Hollybank Avenue Lower, Ranelagh, Ranelagh, Dublin 6",2 Bed,2 Bath,"€2,622 per month"
1191,"Apartment 14 Amiens Street, Dublin 1",1 Bed,1 Bath,"€1,787 per month"
1192,"The Park, Clonattin Village, Gorey, Co. Wexford",3 Bed,2 Bath,"€1,682 per month"
1193,"Chandlers Guild James Street, Dublin 8",1 Bed,1 Bath,"€1,727 per month"
1194,"Apartment  The Oval, Cabinteely, Dublin 18",3 Bed,2 Bath,"€2,700 per month"
1195,"Premier Square,Finglas Road,Dublin 11, Finglas, Dublin 11",2 Bed,2 Bath,"€2,575 per month"
1196,"Apartment 29, Quartier Bloom, Bloom Lane, Dublin 1",1 Bed,1 Bath,"€2,328 per month"
1197,"Mount Symon Green,Clonsilla,Dublin 15, Clonsilla, Dublin 15",5 Bed,3 Bath,"€4,000 per month"
1198,"Matthew Lane South, Drogheda, Co. Louth",N/A,N/A,€210 per week
1199,"8 Church Street, Tubbercurry, Tubbercurry, Co. Sligo",4 Bed,2 Bath,"€1,650 per month"
1200,"Barraderra, Monasterevin, Co. Kildare",5 Bed,3 Bath,"€3,500 per month"
1201,"Magee Terrace, Kildare, Co. Kildare",2 Bed,1 Bath,"€1,500 per month"
1202,"Beechgrove, Kildare, Co. Kildare",4 Bed,3 Bath,"€2,300 per month"
1203,"Mount Carmel, Newbridge, Co. Kildare",3 Bed,1 Bath,"€2,100 per month"
1204,"Carrownamaddra, Kinvara, Co. Galway",N/A,N/A,€230 per week
1205,"Apartment 3, 13 Laurence Street, Drogheda, Co. Louth",2 Bed,1 Bath,"€1,700 per month"
1206,"Marian Road, Dublin 14",N/A,N/A,€450 per week
1207,"Killowen, 5 Rockfield Park, Gracedieu, Co. Waterford",3 Bed,2 Bath,"€2,200 per month"
1208,"The Park, Lord Edward Street, Prospect, Co. Limerick",2 Bed,2 Bath,"€2,200 per month"
1209,"Tullyvrane, Lanesborough, Co. Longford",3 Bed,2 Bath,"€1,200 per month"
1210,"Newgrove Avenue, Sandymount, Dublin 4, Sandymount, Dublin 4",2 Bed,2 Bath,"€4,345 per month"
1211,"Cope Bridge House, IFSC, Dublin 1",1 Bed,2 Bath,"€2,100 per month"
1212,"The Northumberlands, Love Lane East, Dublin 2",3 Bed,1 Bath,"€3,300 per month"
1213,"Southmede, Ballinteer Road, Dundrum, Dublin 16",2 Bed,2 Bath,"€2,550 per month"
1214,"Apartment 97, Ash, Ridge Hall, Shanganagh Road, Ballybrack, Ballybrack, Co. Dublin",2 Bed,2 Bath,"€2,600 per month"
1215,"Point Road, Crosshaven, Co. Cork",N/A,N/A,€160 per week
1216,"New Ross Town , New Ross, Co. Wexford",2 Bed,2 Bath,"€1,400 per month"
1217,"140 Rinuccini Court,Dublin Road,Portlaoise,Co. Laois, Kilminchy, Co. Laois",2 Bed,1 Bath,"€1,500 per month"
1218,"Silverwood, Rockshire Road, Ferrybank, Co. Waterford",3 Bed,2 Bath,"€2,200 per month"
1219,"Maxford, Horse And Jockey, Horse and Jockey, Co. Tipperary",1 Bed,1 Bath,"€1,100 per month"
1220,"Lissaroon, Ballycahill, Inch, Co. Tipperary",4 Bed,2 Bath,"€1,500 per month"
1221,"5 Fleming Road, Dublin 9, Drumcondra, Dublin 9",4 Bed,2 Bath,"€3,200 per month"
1222,"Apartment 41, Phoenix, Riverpark Apartments, Conyn, Islandbridge, Dublin 8",2 Bed,1 Bath,€700 per week
1223,"Apartment 17, The Oak, Parkview, Dublin 18, Stepaside, Dublin 18",2 Bed,2 Bath,"€2,500 per month"
1224,"Slieve-Na-Mon, 176 Claremont Court, Glasnevin, Dublin 11",5 Bed,2 Bath,"€2,660 per month"
1225,"North Circular Road, Dublin 7",N/A,N/A,"€1,400 per month"
1226,"Rockville Crescent, Blackrock, Co. Dublin",4 Bed,2 Bath,"€3,539 per month"
1227,"Apartment 10, Altán, Western Distributor Road, Clybaun, Co. Galway",2 Bed,2 Bath,"€2,000 per month"
1228,"1 Church Lane, Chapelizod, Chapelizod, Dublin 20",1 Bed,1 Bath,"€1,400 per month"
1229,"15b Crumlin Village, Crumlin, Dublin 12",2 Bed,2 Bath,"€2,000 per month"
1230,"Clancy Park, Ennis, Co. Clare",3 Bed,2 Bath,"€1,500 per month"
1231,"Apartment 24, Larkfield Hall, Leopardstown, Dublin 18",2 Bed,2 Bath,"€2,615 per month"
1232,"Brittas Bay,Co Wicklow , Brittas Bay, Co. Wicklow",3 Bed,1 Bath,"€1,995 per month"
1233,"Hatch Street, Dublin 2",N/A,N/A,€585 per week
1234,"3 Hatch Street Lower, Dublin 2",1 Bed,1 Bath,€695 per week
1235,"Victoria Street, Dublin 8",N/A,N/A,€450 per week
1236,"Victoria Street, Portobello, Dublin 8",1 Bed,1 Bath,€695 per week
1237,"Northumberland, Ballsbridge, Dublin 4",1 Bed,1 Bath,€700 per week
1238,"Aungier street, Dublin 2",N/A,N/A,€425 per week
1239,"Aungier Street, Dublin 2",N/A,N/A,€475 per week
1240,"Aungier Street, Dublin 2",1 Bed,1 Bath,€575 per week
1241,"Apartment 4, The Jetty, Market Point, Patrick Street, Mullingar, Co. Westmeath",1 Bed,1 Bath,"€1,600 per month"
1242,"North Circular Road, Dublin 7",1 Bed,1 Bath,"€1,750 per month"
1243,"Roebuck Downs, Dublin 14, Windy Arbour, Dublin 14",3 Bed,1 Bath,"€3,300 per month"
1244,"Hazelbury Green, Clonee, Dublin 15",4 Bed,3 Bath,"€3,250 per month"
1245,"4 Cuirt Na Tra, 204 Upper Salthill, Galway City Centre",1 Bed,1 Bath,"€1,950 per month"
1246,"Ardagh Avenue, Blackrock, Co. Dublin",3 Bed,2 Bath,"€3,917 per month"
1247,"Riversdale Apartments, Dundrum, Dublin 14",2 Bed,2 Bath,"€2,130 per month"
1248,"5 White Pines Glade, Stocking Avenue, Rathfarnham, Dublin 16",4 Bed,3 Bath,"€3,900 per month"
1249,"Shelbourne Village, Just off Barrow Street, Ringsend, Dublin 4",2 Bed,1 Bath,"€1,971 per month"
1250,"Flat 2, 15 Kenilworth Park, Harold's Cross, Dublin 6",1 Bed,1 Bath,€915 per month
1251,"Chapel Street, Tullamore, Co. Offaly",2 Bed,1 Bath,"€1,530 per month"
1252,"Sundale Parade, Tallaght, Dublin 24",3 Bed,2 Bath,"€2,198 per month"
1253,"22 Beechwood Avenue Upper, Ranelagh, Dublin 6",3 Bed,3 Bath,"€5,100 per month"
1254,"62 Ranelagh Road, Dublin 6, Ranelagh, Dublin 6",3 Bed,4 Bath,"€8,250 per month"
1255,"Ballsgrove, Drogheda, Co. Louth",3 Bed,3 Bath,"€3,000 per month"
1256,"Brookville, Drogheda, Drogheda, Co. Louth",3 Bed,3 Bath,"€2,650 per month"
1257,"Apartment Greenhills, Drogheda, Co. Louth",1 Bed,1 Bath,"€1,650 per month"
1258,"12 Strand Cottages, North Strand, Drogheda, Co. Louth",2 Bed,1 Bath,"€1,820 per month"
1259,"Market Street, Clogheen, Clogheen, Co. Tipperary",3 Bed,1 Bath,"€1,500 per month"
1260,"Aughrim Holiday Village, Aughrim, Co. Wicklow",3 Bed,3 Bath,"€2,000 per month"
1261,"The Nook, Main Street, Oranmore, Co. Galway",4 Bed,3 Bath,"€2,500 per month"
1262,"River Run, Lough Dooley, Belturbet, Co. Cavan",3 Bed,3 Bath,"€2,000 per month"
1263,"Seamount Village, Riverchapel, Riverchapel, Co. Wexford",4 Bed,2 Bath,"€1,700 per month"
1264,"San Quirico, 8 The Coppins, Brighton Road, Dublin , Foxrock, Dublin 18",4 Bed,4 Bath,"€8,000 per month"
1265,"Cabra Park, Dublin 7",N/A,N/A,"€1,329 per month"
1266,"North Circular Road, Dublin 7",N/A,N/A,€800 per month
1267,"Delgany Park, Delgany, Delgany, Co. Wicklow",2 Bed,1 Bath,€850 per week
1268,"Block A, Smithfield Gate, Smithfield, Dublin 7",1 Bed,1 Bath,"€1,900 per month"
1269,"Whitestown Crescent, Blanchardstown, Dublin 15",3 Bed,2 Bath,"€2,451 per month"
1270,"Oak Rise, Clondalkin, Dublin 22",3 Bed,1 Bath,"€2,400 per month"
1271,"Huntstown Glen, Mulhuddart, Blanchardstown, Dublin 15",3 Bed,2 Bath,"€2,800 per month"
1272,"Apartment 16 , Bellevue Court, Dornden Park, Booterstown, Merrion, Dublin 4",2 Bed,1 Bath,"€2,600 per month"
1273,"Apartment 4 , Bridge House, The Square, Main Stree, Borrisokane, Co. Tipperary",2 Bed,2 Bath,"€1,100 per month"
1274,"5 Ashwood Hall, Back Road, Malahide, Co. Dublin",5 Bed,4 Bath,"€5,731 per month"
1275,"Lyons View House, Banshee, Newcastle, Co. Dublin",5 Bed,4 Bath,"€3,750 per month"
1276,"Old Millhouse, Mill Road, Saggart, Co. Dublin",5 Bed,3 Bath,"€3,500 per month"
1277,"Newcastle Boulevard, Newcastle, Co. Dublin",3 Bed,3 Bath,"€2,500 per month"
1278,"Strangford Drive, Newcastle, Newcastle, Co. Dublin",1 Bed,1 Bath,"€1,300 per month"
1279,"Drumar, Ballybay, Annayalla, Co. Monaghan",1 Bed,1 Bath,€600 per month
1280,"Hacketstown Upper, Hacketstown, Carlow, Hacketstown, Co. Carlow",2 Bed,1 Bath,"€1,400 per month"
1281,"An Tulan Cleasach,Spiddal,Galway, Spiddal, Co. Galway",4 Bed,3 Bath,"€2,000 per month"
1282,"Tirmoghan,Donadea,Co. Kildare, Donadea, Co. Kildare",1 Bed,1 Bath,"€1,000 per month"
1283,"35 Cois Teampaill, Newcastle West, Newcastle West, Co. Limerick",2 Bed,2 Bath,"€1,500 per month"
1284,"Broadlands House, Ballina, Co. Mayo",4 Bed,2 Bath,"€1,100 per month"
1285,"Atkins Hall,Lee Road,Cork, Shanakiel, Co. Cork",2 Bed,2 Bath,"€2,400 per month"
1286,"Apartment 2, Dowlings, 39 Kenyon Street, Nenagh, C, Nenagh, Co. Tipperary",1 Bed,1 Bath,€850 per month
1287,"Apartment 11, Harbour Bay Apartments, Harbour Bay, Dungarvan, Co. Waterford",1 Bed,1 Bath,"€1,595 per month"
1288,"4 Lakeside Court, Annagry West, Annagry, Letterken, Kincasslagh, Co. Donegal",4 Bed,3 Bath,"€1,600 per month"
1289,"Apartment 36, The Barrington, Lansdowne Place, Dub, Ballsbridge, Dublin 4",2 Bed,1 Bath,"€5,500 per month"
1290,"Leinster Road, Rathmines, Harold's Cross, Dublin 6",N/A,N/A,€887 per month
1291,"North Circular Road, Dublin 1",2 Bed,1 Bath,"€1,975 per month"
1292,"Sherrard Street Lower, Dublin 1",N/A,N/A,"€1,220 per month"
1293,"1 Thomond Court, Ballymahon, Barry, Co. Longford",2 Bed,2 Bath,"€1,250 per month"
1294,"Apartment A, Coliemore Apartments, Dalkey, Co. Dublin",2 Bed,2 Bath,"€4,250 per month"
1295,"Cloyne, Co. Cork, Cloyne, Co. Cork",5 Bed,1 Bath,"€4,000 per month"
1296,"21 Harcourt Terrace, Dublin 2",2 Bed,2 Bath,"€2,750 per month"
1297,"9 Fairview Ave lower Dublin3, North Wall, Dublin 1",N/A,N/A,"€1,030 per month"
1298,"Manch Villas, Glasheen Road, Cork City Centre",5 Bed,3 Bath,"€4,000 per month"
1299,"Timothy Crough House, Emmet Road, Inchicore , Dublin 8",1 Bed,1 Bath,"€1,800 per month"
1300,"North Strand Road, North Strand, Dublin 3",N/A,N/A,"€1,080 per month"
1301,"Kinsale town centre , Kinsale, Co. Cork",1 Bed,1 Bath,€200 per week
1302,"Clonard, Westbury, Corbally, Co. Limerick",5 Bed,3 Bath,"€3,500 per month"
1303,"Aghamore, Causeway, Co. Kerry",4 Bed,2 Bath,"€1,900 per month"
1304,"Christchurch Square, Back Lane, Dublin 8, Christchurch, Dublin 8",1 Bed,1 Bath,€600 per week
1305,"Kenilworth Park, Harold’s Cross, Dublin 6w, Harold's Cross, Dublin 6W",1 Bed,1 Bath,€400 per week
1306,"38 Ballsbridge Gardens, Crampton Avenue, Dublin 4, Sandymount, Dublin 4",2 Bed,2 Bath,"€3,700 per month"
1307,"10 Belmount Place, Crookstown, Crookstown, Co. Cork",3 Bed,1 Bath,"€1,800 per month"
1308,"4 Berkley Close, College Court, Castletroy, Limeri, Singland, Co. Limerick",1 Bed,2 Bath,€80 per week
1309,"Templeogue Village Dublin 6w, Templeogue, Dublin 6W",N/A,N/A,€370 per week
1310,"17 drumettagh road, Teemore, Co. Fermanagh",4 Bed,4 Bath,"£1,550 (€1,805) per month"
1311,"Arthur'S Garage, Robert Street, Mitchelstown, Mitchelstown, Co. Cork",3 Bed,1 Bath,"€2,000 per month"
1312,"The Close, Straffan Wood, Maynooth, Co. Kildare",3 Bed,3 Bath,"€2,300 per month"
1313,"Dartmouth Square North, Dublin 6, Ranelagh, Dublin 6",4 Bed,4 Bath,"€9,500 per month"
1314,"No 3 HeathersField, Cluain A Laoi. Cork Road, Waterford City Centre",6 Bed,2 Bath,€550 per week
1315,"Penthouse Apartment Fanan, Letteragh, Co. Galway",2 Bed,2 Bath,"€2,950 per month"
1316,"Apartment 12, Temple Jarlath Court, High Street, Tuam, Co. Galway",2 Bed,1 Bath,"€1,400 per month"
1317,"Apartment Gleann Na Mona, Knocknacarra, Co. Galway",2 Bed,2 Bath,"€2,600 per month"
1318,"Sylvan Drive, Fairlands Park, Newcastle, Co. Galway",6 Bed,6 Bath,"€1,100 per month"
1319,"Apartment 2, 21 Upper Newcastle, Newcastle, Co. Galway",3 Bed,1 Bath,"€3,575 per month"
1320,"8 Liosamble, Ballindine, Ballindine, Co. Mayo",4 Bed,3 Bath,"€1,900 per month"
1321,"Corcullen, Galway, Corcullen, Co. Galway",3 Bed,1 Bath,"€2,015 per month"
1322,"1 Parkavara, Mill Street, Galway City Centre",3 Bed,2 Bath,"€3,000 per month"
1323,"75 Ocean Wave, Salthill, Galway City Centre",3 Bed,2 Bath,"€3,025 per month"
1324,"Semple Mill, Parkavara, Galway City Centre",2 Bed,2 Bath,"€3,000 per month"
1325,"32 The Square, Riverbank, Drogheda, Co. Louth",3 Bed,3 Bath,"€1,655 per month"
1326,"Drakerath, Carlanstown , Kells, Co. Meath",1 Bed,1 Bath,"€1,115 per month"
1327,"Ford house, Naul, Co. Dublin",2 Bed,1 Bath,"€1,850 per month"
1328,"Sheephouse, Drogheda, Donore, Co. Meath",4 Bed,2 Bath,"€2,000 per month"
1329,"Woodpark, Castleconnell, Co. Limerick",N/A,N/A,€225 per week
1330,"Marlborough Court , Marlborough Street, Dublin 1",1 Bed,1 Bath,"€1,646 per month"
1331,"Athgoe Road, Shankill, Dublin 18",N/A,N/A,€300 per week
1332,"Garraun Lower, Clarinbridge, Co. Galway",N/A,N/A,€300 per week
